About to transcode 3 SVG file(s)

Converting mapWaadt.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/mapWaadt.png ... ... success
Converting mapSpain.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/mapSpain.png ... ... success
Converting sydney.svg to /home/mariocesar/Descargas/disl-2.1/bin/./scratch/sydney.png ... ... success
CLASS, VARIABLE, READS, WRITES, INSTANCES-USE-VARIABLE, INSTANCES-TOTAL
org.apache.batik.gvt.font.AWTGVTGlyphVector, y, 0, 6625, 238, 238
org.apache.batik.gvt.font.AWTGVTGlyphVector, fillPaint, 476, 0, 238, 238
org.apache.batik.dom.AbstractDocument, elementsByTagNames, 26152, 0, 3, 3
org.apache.batik.dom.AbstractDocument, localizableSupport, 0, 3, 3, 3
org.apache.batik.dom.AbstractDocument, documentURI, 23, 0, 3, 3
org.apache.batik.dom.AbstractDocument, eventsEnabled, 37341, 2, 3, 3
org.apache.batik.dom.AbstractDocument, implementation, 8, 3, 3, 3
org.apache.batik.dom.AbstractDocument, mainAnimatedAttributeListener, 0, 0, 0, 3
org.apache.batik.dom.AbstractDocument, xblManager, 65863, 3, 3, 3
org.apache.batik.dom.AbstractDocument, cssNavigableDocumentListeners, 0, 0, 0, 3
org.apache.batik.dom.AbstractDocument, elementsByTagNamesNS, 52316, 3, 3, 3
org.apache.batik.dom.AbstractDocument, url, 0, 0, 0, 3
org.apache.batik.dom.AbstractDocument, animatedAttributeListeners, 0, 0, 0, 3
org.apache.batik.dom.AbstractDocument, traversalSupport, 5, 0, 3, 3
org.apache.batik.dom.AbstractDocument, elementsById, 196, 3, 3, 3
org.apache.batik.dom.AbstractDocument, inputEncoding, 0, 3, 3, 3
org.apache.batik.dom.AbstractDocument, referrer, 0, 0, 0, 3
org.apache.batik.dom.AbstractDocument, readonly, 0, 0, 0, 3
org.apache.batik.dom.AbstractDocument, xmlStandalone, 0, 3, 3, 3
org.apache.batik.dom.AbstractDocument, strictErrorChecking, 5691, 3, 3, 3
org.apache.batik.dom.AbstractDocument, xmlVersion, 0, 6, 3, 3
org.apache.batik.dom.AbstractDocument, isSVG12, 0, 0, 0, 3
org.apache.batik.dom.svg.SVGOMAnimatedPathData$BaseSVGPathSegList, valid, 51569, 1870, 1870, 1870
org.apache.batik.dom.svg.SVGOMAnimatedPathData$BaseSVGPathSegList, localName, 1870, 0, 1870, 1870
org.apache.batik.dom.svg.SVGOMAnimatedPathData$BaseSVGPathSegList, this$0, 5610, 1870, 1870, 1870
org.apache.batik.dom.svg.SVGOMAnimatedPathData$BaseSVGPathSegList, namespaceURI, 1870, 0, 1870, 1870
org.apache.batik.dom.svg.SVGOMAnimatedPathData$BaseSVGPathSegList, itemList, 1870, 1870, 1870, 1870
org.apache.batik.dom.svg.SVGOMAnimatedPathData$BaseSVGPathSegList, element, 1870, 0, 1870, 1870
org.apache.batik.parser.AWTTransformProducer, hasId, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, hasPreserveAspectRatio, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, hasTransform, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, viewBox, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, meet, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, hasZoomAndPanParams, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, viewTargetParams, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, hasViewBox, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, isMagnify, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, hasViewTargetParams, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, id, 0, 0, 0, 8
org.apache.batik.parser.AWTTransformProducer, align, 0, 0, 0, 8
org.apache.batik.gvt.text.GlyphLayout, offset, 4920, 448, 238, 238
org.apache.batik.gvt.text.GlyphLayout, aci, 12161, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, adjSpacing, 238, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, charMap, 3362, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, vertical, 10910, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, yScale, 238, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, gv, 19082, 476, 238, 238
org.apache.batik.gvt.text.GlyphLayout, advance, 560, 280, 238, 238
org.apache.batik.gvt.text.GlyphLayout, glyphAdvances, 3697, 476, 238, 238
org.apache.batik.gvt.text.GlyphLayout, layoutApplied, 448, 532, 238, 238
org.apache.batik.gvt.text.GlyphLayout, textPathAdvance, 14, 14, 14, 238
org.apache.batik.gvt.text.GlyphLayout, isAltGlyph, 0, 0, 0, 238
org.apache.batik.gvt.text.GlyphLayout, xScale, 238, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, pathApplied, 2156, 1162, 238, 238
org.apache.batik.gvt.text.GlyphLayout, x, 0, 6049, 238, 238
org.apache.batik.gvt.text.GlyphLayout, textPath, 3517, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, y, 0, 6049, 238, 238
org.apache.batik.gvt.text.GlyphLayout, metrics, 3570, 238, 238, 238
org.apache.batik.gvt.text.GlyphLayout, spacingApplied, 966, 728, 238, 238
org.apache.batik.gvt.text.GlyphLayout, font, 476, 238, 238, 238
org.dacapo.parser.Token, endLine, 0, 0, 0, 150
org.dacapo.parser.Token, next, 0, 0, 0, 150
org.dacapo.parser.Token, image, 0, 149, 149, 150
org.dacapo.parser.Token, endColumn, 0, 0, 0, 150
org.dacapo.parser.Token, specialToken, 0, 0, 0, 150
org.dacapo.parser.Token, beginColumn, 0, 0, 0, 150
org.dacapo.parser.Token, kind, 0, 149, 149, 150
org.dacapo.parser.Token, beginLine, 0, 0, 0, 150
org.apache.batik.dom.AbstractDOMImplementation, features, 15, 1, 1, 1
org.apache.batik.dom.AbstractDOMImplementation, factories, 0, 0, 0, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, underlinePaint, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, overlinePaint, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, strikethroughStroke, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, fontRenderContext, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, strikethroughStrokePaint, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, underlineStroke, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, overlineStrokePaint, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, advance, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, strikethroughPaint, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, composite, 1904, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, x, 238, 238, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, y, 238, 238, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, end, 1218, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, underlineStrokePaint, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, overlineStroke, 476, 0, 1, 1
org.apache.batik.gvt.renderer.StrokingTextPainter, begin, 952, 0, 1, 1
org.apache.batik.dom.svg.SVGOMAnimatedTransformList, defaultValue, 0, 2606, 2606, 2606
org.apache.batik.dom.svg.SVGOMAnimatedTransformList, hasAnimVal, 9, 0, 9, 2606
org.apache.batik.dom.svg.SVGOMAnimatedTransformList, baseVal, 63, 9, 9, 2606
org.apache.batik.dom.svg.SVGOMAnimatedTransformList, animVal, 18, 9, 9, 2606
org.apache.batik.dom.svg.SVGOMAnimatedTransformList, changing, 9, 0, 9, 2606
org.apache.batik.dom.events.EventListenerList, head, 4, 2, 2, 2
org.apache.batik.dom.events.EventListenerList, listenersNS, 2, 2, 2, 2
org.apache.batik.dom.events.EventListenerList, listeners, 0, 2, 2, 2
org.apache.batik.dom.events.EventListenerList, counts, 2, 2, 2, 2
org.apache.batik.dom.events.EventListenerList, n, 2, 2, 2, 2
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, numXTiles, 3, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, tileWidth, 9, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, minTileX, 6, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, minTileY, 6, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, tiles, 189, 6, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, tileGridXOff, 9, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, tileGridYOff, 9, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, x, 28, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, width, 15, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, bounds, 3, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, y, 28, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, numYTiles, 3, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, height, 15, 0, 3, 3
org.apache.batik.ext.awt.image.rendered.AbstractTiledRed, tileHeight, 9, 0, 3, 3
org.apache.batik.dom.svg.SAXSVGDocumentFactory, isStandalone, 3, 0, 3, 6
org.apache.batik.dom.svg.SAXSVGDocumentFactory, xmlVersion, 3, 0, 3, 6
org.apache.batik.dom.svg.SAXSVGDocumentFactory, isValidating, 3, 0, 3, 6
org.apache.crimson.parser.SimpleHashtable, next, 43, 0, 9, 12
org.apache.crimson.parser.SimpleHashtable, current, 100, 103, 12, 12
org.apache.crimson.parser.SimpleHashtable, currentBucket, 115, 93, 12, 12
org.apache.crimson.parser.SimpleHashtable, count, 53, 45, 12, 12
org.apache.crimson.parser.SimpleHashtable, threshold, 24, 12, 12, 12
org.apache.crimson.parser.SimpleHashtable, value, 40, 0, 8, 12
org.apache.crimson.parser.SimpleHashtable, table, 3942, 12, 12, 12
org.apache.crimson.parser.SimpleHashtable, hash, 73, 0, 9, 12
org.apache.crimson.parser.SimpleHashtable, key, 50, 0, 8, 12
org.dacapo.parser.Config$OutputFile, filter, 0, 17, 17, 17
org.dacapo.parser.Config$OutputFile, bytes, 5, 17, 17, 17
org.dacapo.parser.Config$OutputFile, this$0, 0, 17, 17, 17
org.dacapo.parser.Config$OutputFile, keep, 0, 17, 17, 17
org.dacapo.parser.Config$OutputFile, digest, 5, 17, 17, 17
org.dacapo.parser.Config$OutputFile, existence, 0, 17, 17, 17
org.dacapo.parser.Config$OutputFile, name, 0, 17, 17, 17
org.dacapo.parser.Config$OutputFile, text, 0, 17, 17, 17
org.dacapo.parser.Config$OutputFile, lines, 5, 17, 17, 17
org.apache.batik.util.CleanerThread$SoftReferenceCleared, this$0, 0, 0, 0, 110
org.apache.batik.util.CleanerThread$SoftReferenceCleared, id, 0, 0, 0, 110
org.apache.batik.util.CleanerThread$SoftReferenceCleared, list, 0, 0, 0, 110
org.apache.batik.ext.awt.image.rendered.MorphologyOp, lRGB, 0, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.MorphologyOp, radiusY, 468267, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.MorphologyOp, radiusX, 499060, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.MorphologyOp, rangeX, 458617, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.MorphologyOp, doDilation, 3581565, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.MorphologyOp, rangeY, 443993, 1, 1, 1
org.apache.batik.ext.awt.image.rendered.MorphologyOp, sRGB, 1, 1, 1, 1
org.apache.batik.ext.awt.image.renderable.AbstractRable, cachedUsr2dev, 0, 0, 0, 46
org.apache.batik.ext.awt.image.renderable.AbstractRable, cachedBounds, 0, 0, 0, 46
org.apache.batik.ext.awt.image.renderable.AbstractRable, node, 0, 0, 0, 46
org.apache.batik.ext.awt.image.renderable.AbstractRable, usePrimitivePaint, 0, 0, 0, 46
org.apache.batik.ext.awt.image.renderable.AbstractRable, cachedRed, 0, 0, 0, 46
org.apache.batik.ext.awt.image.renderable.AbstractRable, stamp, 72, 118, 46, 46
org.apache.batik.ext.awt.image.renderable.AbstractRable, srcs, 42, 61, 46, 46
org.apache.batik.ext.awt.image.renderable.AbstractRable, cachedGn2dev, 0, 0, 0, 46
org.apache.batik.ext.awt.image.renderable.AbstractRable, props, 0, 46, 46, 46
org.apache.batik.dom.svg.SVGOMMatrix, affineTransform, 54, 9, 9, 9
org.apache.batik.dom.svg.AbstractSVGPathSegList, this$0, 0, 0, 0, 3740
org.apache.batik.dom.svg.AbstractSVGPathSegList, parameterIndex, 0, 0, 0, 3740
org.apache.batik.dom.svg.SVGOMTextElement, transform, 212, 285, 285, 285
org.apache.batik.dom.svg.SVGOMTextElement, motionTransform, 209, 0, 209, 285
org.apache.crimson.parser.XmlReader$BaseReader, start, 0, 3, 3, 3
org.apache.crimson.parser.XmlReader$BaseReader, finish, 0, 3, 3, 3
org.apache.crimson.parser.XmlReader$BaseReader, instream, 9, 6, 3, 3
org.apache.crimson.parser.XmlReader$BaseReader, buffer, 0, 6, 3, 3
org.apache.batik.dom.svg.TraitInformation, percentageInterpretation, 0, 83, 83, 83
org.apache.batik.dom.svg.TraitInformation, isAnimatable, 0, 83, 83, 83
org.apache.batik.dom.svg.TraitInformation, type, 0, 83, 83, 83
org.apache.batik.ext.awt.image.renderable.DeferRable, src, 115, 5, 5, 5
org.apache.batik.ext.awt.image.renderable.DeferRable, bounds, 5, 10, 5, 5
org.apache.batik.ext.awt.image.renderable.DeferRable, props, 10, 0, 5, 5
jdk.internal.org.objectweb.asm.Type, buf, 806, 401, 13, 13
jdk.internal.org.objectweb.asm.Type, len, 392, 401, 12, 13
jdk.internal.org.objectweb.asm.Type, sort, 392, 401, 13, 13
jdk.internal.org.objectweb.asm.Type, off, 414, 401, 13, 13
org.apache.batik.css.dom.CSSOMStoredStyleDeclaration, this$0, 0, 0, 0, 2383
org.apache.batik.css.dom.CSSOMStoredStyleDeclaration, valueProvider, 0, 2383, 2383, 2383
org.apache.batik.css.dom.CSSOMStoredStyleDeclaration, declaration, 2383, 0, 2383, 2383
org.apache.batik.transcoder.SVGAbstractTranscoder, hints, 34, 0, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder, ctx, 21, 3, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder, curTxf, 0, 3, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder, root, 0, 3, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder, width, 6, 4, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder, builder, 3, 3, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder, userAgent, 3, 1, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder, curAOI, 0, 3, 1, 1
org.apache.batik.transcoder.SVGAbstractTranscoder, height, 6, 4, 1, 1
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$BaseSVGLengthList, valid, 2108, 844, 844, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$BaseSVGLengthList, localName, 844, 0, 844, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$BaseSVGLengthList, emptyAllowed, 420, 0, 420, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$BaseSVGLengthList, defaultValue, 448, 0, 448, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$BaseSVGLengthList, this$0, 3400, 844, 844, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$BaseSVGLengthList, namespaceURI, 844, 0, 844, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$BaseSVGLengthList, itemList, 424, 844, 844, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$BaseSVGLengthList, direction, 844, 0, 844, 844
org.apache.batik.dom.svg.SVGOMAnimatedLengthList$BaseSVGLengthList, element, 844, 0, 844, 844
org.apache.batik.util.SoftDoublyIndexedTable$Entry, key1, 0, 3, 3, 3
org.apache.batik.util.SoftDoublyIndexedTable$Entry, next, 0, 3, 3, 3
org.apache.batik.util.SoftDoublyIndexedTable$Entry, key2, 0, 3, 3, 3
org.apache.batik.util.SoftDoublyIndexedTable$Entry, this$0, 0, 3, 3, 3
org.apache.batik.util.SoftDoublyIndexedTable$Entry, referenceQueue, 3, 0, 3, 3
org.apache.batik.util.SoftDoublyIndexedTable$Entry, hash, 0, 3, 3, 3
org.apache.batik.dom.util.DoublyIndexedTable, next, 1846, 132, 384, 2852
org.apache.batik.dom.util.DoublyIndexedTable, key1, 185, 0, 23, 2852
org.apache.batik.dom.util.DoublyIndexedTable, key2, 185, 0, 23, 2852
org.apache.batik.dom.util.DoublyIndexedTable, count, 12657, 12657, 2846, 2852
org.apache.batik.dom.util.DoublyIndexedTable, initialCapacity, 23, 2852, 2852, 2852
org.apache.batik.dom.util.DoublyIndexedTable, value, 5318, 6, 2429, 2852
org.apache.batik.dom.util.DoublyIndexedTable, table, 76197, 2863, 2852, 2852
org.apache.batik.dom.util.DoublyIndexedTable, hash, 6979, 0, 2433, 2852
org.apache.batik.transcoder.TranscoderInput, xmlReader, 3, 0, 3, 3
org.apache.batik.transcoder.TranscoderInput, reader, 3, 0, 3, 3
org.apache.batik.transcoder.TranscoderInput, document, 3, 0, 3, 3
org.apache.batik.transcoder.TranscoderInput, istream, 3, 0, 3, 3
org.apache.batik.transcoder.TranscoderInput, uri, 3, 3, 3, 3
org.apache.batik.dom.svg.SVGOMFECompositeElement, in, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFECompositeElement, k1, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFECompositeElement, k2, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFECompositeElement, k3, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFECompositeElement, k4, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFECompositeElement, in2, 0, 1, 1, 1
org.apache.batik.dom.svg.SVGOMFECompositeElement, operator, 0, 1, 1, 1
org.apache.crimson.parser.AttributesExImpl, idAttributeName, 0, 2614, 3, 3
org.apache.crimson.parser.AttributesExImpl, defaults, 7994, 3, 3, 3
org.apache.crimson.parser.AttributesExImpl, specified, 7994, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileMap, rasters, 248, 3, 3, 3
org.apache.batik.ext.awt.image.rendered.TileMap, cache, 62, 6, 3, 3
org.apache.batik.ext.awt.image.rendered.TileMap, source, 0, 6, 3, 3
org.apache.crimson.parser.SimpleHashtable$Entry, next, 0, 24, 24, 24
org.apache.crimson.parser.SimpleHashtable$Entry, value, 0, 24, 24, 24
org.apache.crimson.parser.SimpleHashtable$Entry, hash, 0, 24, 24, 24
org.apache.crimson.parser.SimpleHashtable$Entry, key, 0, 24, 24, 24
org.apache.batik.bridge.UserAgentAdapter, extensions, 15, 1, 1, 1
org.apache.batik.bridge.UserAgentAdapter, this$0, 0, 0, 0, 1
org.apache.batik.bridge.UserAgentAdapter, scripts, 0, 0, 0, 1
org.apache.batik.bridge.UserAgentAdapter, FEATURES, 3, 1, 1, 1
org.apache.commons.cli.Options, shortOpts, 46, 2, 2, 2
org.apache.commons.cli.Options, longOpts, 45, 2, 2, 2
org.apache.commons.cli.Options, requiredOpts, 1, 2, 2, 2
org.apache.commons.cli.Options, optionGroups, 0, 2, 2, 2
org.apache.batik.gvt.font.GVTFontFace, fontStretch, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, strikethroughPosition, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, overlinePosition, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, fontVariant, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, unitsPerEm, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, fontStyle, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, slope, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, underlinePosition, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, panose1, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, strikethroughThickness, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, descent, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, overlineThickness, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, ascent, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, fontFamily, 0, 0, 0, 344
org.apache.batik.gvt.font.GVTFontFace, familyName, 814, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, underlineThickness, 0, 344, 344, 344
org.apache.batik.gvt.font.GVTFontFace, fontFaceElement, 0, 0, 0, 344
org.apache.batik.gvt.font.GVTFontFace, fontWeight, 0, 344, 344, 344
org.apache.batik.bridge.AnimatableSVGBridge, cl, 0, 0, 0, 167
org.apache.batik.bridge.AnimatableSVGBridge, bl, 0, 0, 0, 167
org.apache.batik.bridge.AnimatableSVGBridge, al, 0, 0, 0, 167
org.apache.batik.css.engine.sac.CSSConditionFactory, classLocalName, 127, 3, 3, 3
org.apache.batik.css.engine.sac.CSSConditionFactory, idNamespaceURI, 0, 3, 3, 3
org.apache.batik.css.engine.sac.CSSConditionFactory, classNamespaceURI, 127, 3, 3, 3
org.apache.batik.css.engine.sac.CSSConditionFactory, idLocalName, 0, 3, 3, 3
org.apache.crimson.parser.Parser2, doLexicalPE, 5880, 5468, 3, 3
org.apache.crimson.parser.Parser2, defaultValue, 16, 6, 3, 3
org.apache.crimson.parser.Parser2, declHandler, 15, 9, 3, 3
org.apache.crimson.parser.Parser2, type, 46, 6, 3, 3
org.apache.crimson.parser.Parser2, ignoreWhitespace, 37, 3, 3, 3
org.apache.crimson.parser.Parser2, verbatimSystemId, 6, 3, 3, 3
org.apache.crimson.parser.Parser2, errHandler, 34, 6, 3, 3
org.apache.crimson.parser.Parser2, model, 0, 3, 3, 3
org.apache.crimson.parser.Parser2, id, 5, 0, 3, 3
org.apache.crimson.parser.Parser2, contentType, 3, 3, 3, 3
org.apache.crimson.parser.Parser2, resolver, 6, 3, 3, 3
org.apache.crimson.parser.Parser2, in, 901998, 59, 3, 3
org.apache.crimson.parser.Parser2, rootElementName, 3, 6, 3, 3
org.apache.crimson.parser.Parser2, inExternalPE, 409226, 9, 3, 3
org.apache.crimson.parser.Parser2, attTmp, 16295, 6, 3, 3
org.apache.crimson.parser.Parser2, params, 9, 3, 3, 3
org.apache.crimson.parser.Parser2, nameTmp, 58362, 6, 3, 3
org.apache.crimson.parser.Parser2, isPE, 6, 3, 3, 3
org.apache.crimson.parser.Parser2, name, 20309, 3, 3, 3
org.apache.crimson.parser.Parser2, locator, 3, 3, 3, 3
org.apache.crimson.parser.Parser2, ignoreDeclarations, 9, 3, 3, 3
org.apache.crimson.parser.Parser2, namePartsTmp, 11040, 3, 3, 3
org.apache.crimson.parser.Parser2, namespaces, 13851, 3, 3, 3
org.apache.crimson.parser.Parser2, notations, 9, 3, 3, 3
org.apache.crimson.parser.Parser2, seenNSDecl, 2821, 2831, 3, 3
org.apache.crimson.parser.Parser2, locale, 31, 3, 3, 3
org.apache.crimson.parser.Parser2, isValidating, 10899, 3, 3, 3
org.apache.crimson.parser.Parser2, nameCache, 8251, 6, 3, 3
org.apache.crimson.parser.Parser2, isStandalone, 6, 3, 3, 3
org.apache.crimson.parser.Parser2, isFixed, 0, 6, 3, 3
org.apache.crimson.parser.Parser2, systemId, 0, 3, 3, 3
org.apache.crimson.parser.Parser2, isInAttribute, 22, 10780, 3, 3
org.apache.crimson.parser.Parser2, isFromInternalSubset, 0, 9, 3, 3
org.apache.crimson.parser.Parser2, contentHandler, 8901, 6, 3, 3
org.apache.crimson.parser.Parser2, nsAttTmp, 0, 3, 3, 3
org.apache.crimson.parser.Parser2, lexicalHandler, 116, 6, 3, 3
org.apache.crimson.parser.Parser2, charTmp, 42, 3, 3, 3
org.apache.crimson.parser.Parser2, fastStandalone, 0, 3, 3, 3
org.apache.crimson.parser.Parser2, prefixes, 10, 3, 3, 3
org.apache.crimson.parser.Parser2, buf, 22, 0, 2, 3
org.apache.crimson.parser.Parser2, strTmp, 394849, 5441, 3, 3
org.apache.crimson.parser.Parser2, nsSupport, 19513, 3, 3, 3
org.apache.crimson.parser.Parser2, entities, 43, 3, 3, 3
org.apache.crimson.parser.Parser2, elements, 2836, 3, 3, 3
org.apache.crimson.parser.Parser2, donePrologue, 0, 6, 3, 3
org.apache.crimson.parser.Parser2, attributes, 55, 0, 3, 3
org.apache.crimson.parser.Parser2, dtdHandler, 6, 6, 3, 3
org.apache.crimson.parser.Parser2, publicId, 3, 3, 3, 3
org.apache.crimson.parser.Parser2, chars, 732, 0, 3, 3
org.apache.crimson.parser.Parser2, valueDefault, 6, 6, 3, 3
org.apache.crimson.parser.ElementDecl, isFromInternalSubset, 0, 0, 0, 3
org.apache.crimson.parser.ElementDecl, name, 0, 3, 3, 3
org.apache.crimson.parser.ElementDecl, validator, 0, 0, 0, 3
org.apache.crimson.parser.ElementDecl, attributes, 0, 3, 3, 3
org.apache.crimson.parser.ElementDecl, model, 0, 0, 0, 3
org.apache.crimson.parser.ElementDecl, id, 0, 0, 0, 3
org.apache.crimson.parser.ElementDecl, contentType, 0, 0, 0, 3
org.apache.crimson.parser.ElementDecl, ignoreWhitespace, 0, 0, 0, 3
org.apache.batik.dom.util.IntTable, count, 2, 2, 2, 2
org.apache.batik.dom.util.IntTable, table, 10, 2, 2, 2
org.apache.batik.bridge.SVGGElementBridge, cl, 0, 0, 0, 12
org.apache.batik.bridge.SVGGElementBridge, bl, 0, 0, 0, 12
org.apache.batik.bridge.SVGGElementBridge, al, 0, 0, 0, 12
org.apache.batik.css.parser.CSSLexicalUnit$StringLexicalUnit, value, 232, 231, 231, 231
org.apache.batik.dom.svg.AbstractSVGLengthList$LengthListBuilder, currentType, 424, 424, 424, 424
org.apache.batik.dom.svg.AbstractSVGLengthList$LengthListBuilder, this$0, 848, 424, 424, 424
org.apache.batik.dom.svg.AbstractSVGLengthList$LengthListBuilder, listHandler, 1272, 424, 424, 424
org.apache.batik.dom.svg.AbstractSVGLengthList$LengthListBuilder, currentValue, 424, 848, 424, 424
org.apache.batik.dom.svg.AbstractSVGLengthList$LengthListBuilder, direction, 424, 0, 424, 424
org.apache.batik.dom.svg.AbstractSVGPathSegList$SVGPathSegLinetoHorizontalItem, this$0, 0, 1, 1, 1
org.apache.batik.dom.svg.AbstractSVGPathSegList$SVGPathSegLinetoHorizontalItem, x, 1, 1, 1, 1
org.apache.batik.css.parser.CSSLexicalUnit$FloatLexicalUnit, value, 20, 22, 22, 22
org.apache.batik.ext.awt.image.codec.png.PNGRed, emitProperties, 16, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, bkgdGreen, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, redTransparentAlpha, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, grayLut, 0, 2, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, alphaPalette, 0, 0, 0, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, expandGrayAlpha, 0, 4, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, height, 4, 0, 2, 2
org.apache.batik.ext.awt.image.codec.png.PNGRed, sRGBRenderingIntent, 4, 2, 2, 2
